2019-11-23 00:18:11.046056
 + Exec time : 14.251537322998047
 + number of files : 5
    tf            idf
libraries: 0.005051      1.609438
taking: 0.005051      1.609438
recorded: 0.005051      1.609438
Instead,: 0.005051      1.609438
(a: 0.005051      1.609438
advantage: 0.005051      1.609438
compiling: 0.005051      1.609438
about: 0.005051      1.609438
intermediate: 0.005051      1.609438
Also,: 0.005051      1.609438
graphs: 0.005051      1.609438
mix: 0.005051      1.609438
domain-specific: 0.005051      1.609438
languages: 0.005051      1.609438
execution,: 0.005051      1.609438
specifically: 0.005051      1.609438
giving: 0.005051      1.609438
among: 0.005051      1.609438
PyTorch?: 0.010101      0.916291
library: 0.020202      0.916291
facilitates: 0.005051      1.609438
in: 0.116162      0.000000
idiomatic: 0.005051      1.609438
Python.: 0.005051      1.609438
research: 0.015152      0.916291
years: 0.005051      1.609438
provides: 0.005051      1.609438
similarities: 0.005051      1.609438
foundation,: 0.005051      1.609438
was: 0.005051      1.609438
project: 0.005051      1.609438
running,: 0.005051      1.609438
design: 0.005051      1.609438
network: 0.015152      0.510826
mathematical: 0.010101      0.916291
training,: 0.005051      1.609438
worker: 0.005051      1.609438
an: 0.025253      0.510826
high-level: 0.015152      0.916291
believe: 0.010101      0.916291
decision: 0.005051      1.609438
leave: 0.005051      1.609438
Though: 0.005051      1.609438
providing: 0.005051      1.609438
foundational: 0.005051      1.609438
more: 0.015152      0.916291
facilitate: 0.010101      0.916291
technical: 0.005051      1.609438
skills.: 0.005051      1.609438
equipping: 0.005051      1.609438
generation: 0.005051      1.609438
working: 0.005051      1.609438
during: 0.010101      0.916291
decades: 0.005051      1.609438
this: 0.035354      0.223144
book,: 0.010101      1.609438
punches: 0.005051      1.609438
one:: 0.005051      1.609438
types,: 0.005051      1.609438
dive: 0.005051      1.609438
space—specifically,: 0.005051      1.609438
examples: 0.010101      0.916291
image: 0.010101      0.916291
3D: 0.005051      1.609438
solve: 0.010101      0.916291
realistic: 0.005051      1.609438
resource: 0.005051      1.609438
ArXiV: 0.005051      1.609438
public: 0.005051      1.609438
at: 0.020202      0.223144
complicated: 0.010101      1.609438
exposing: 0.005051      1.609438
model: 0.005051      1.609438
do: 0.005051      1.609438
adapted: 0.005051      1.609438
occur: 0.005051      1.609438
uncertainty: 0.005051      1.609438
take: 0.020202      0.510826
researchers: 0.005051      1.609438
debug.: 0.005051      1.609438
(like: 0.005051      1.609438
but: 0.010101      0.916291
gradients,: 0.005051      1.609438
pass: 0.005051      1.609438
The: 0.025253      0.510826
them: 0.005051      1.609438
arises.: 0.005051      1.609438
current: 0.005051      1.609438
“machine: 0.005051      1.609438
feature: 0.015152      1.609438
input: 0.005051      1.609438
produce: 0.005051      1.609438
engineering: 0.010101      1.609438
fed: 0.005051      1.609438
algorithm: 0.005051      1.609438
tell: 0.005051      1.609438
zeros: 0.005051      1.609438
example,: 0.010101      1.609438
set: 0.005051      1.609438
filters: 0.010101      1.609438
direction: 0.005051      1.609438
edge: 0.005051      1.609438
Another: 0.005051      1.609438
twos.: 0.005051      1.609438
learning,: 0.005051      1.609438
other: 0.005051      1.609438
deals: 0.005051      1.609438
would: 0.005051      1.609438
refined: 0.005051      1.609438
however,: 0.005051      1.609438
powerful.: 0.005051      1.609438
handcrafting: 0.005051      1.609438
autonomously.: 0.005051      1.609438
created: 0.005051      1.609438
disruptive: 0.005051      1.609438
definition,: 0.005051      1.609438
adding,: 0.005051      1.609438
square: 0.005051      1.609438
aren’t: 0.005051      1.609438
point: 0.005051      1.609438
compile: 0.005051      1.609438
math: 0.005051      1.609438
exceptions: 0.005051      1.609438
control:: 0.005051      1.609438
de-facto: 0.005051      1.609438
networks.: 0.005051      1.609438
depth: 0.005051      1.609438
here,: 0.005051      1.609438
understand: 0.005051      1.609438
for: 0.075758      0.000000
deep: 0.080808      0.223144
expressed: 0.005051      1.609438
approachability: 0.005051      1.609438
ease: 0.005051      1.609438
adopters: 0.005051      1.609438
the: 0.272727      0.000000
it: 0.035354      0.510826
grown: 0.005051      1.609438
most: 0.010101      0.916291
structure,: 0.005051      1.609438
multidimensional: 0.005051      1.609438
with: 0.055556      0.000000
From: 0.005051      1.609438
features: 0.025253      0.510826
built: 0.010101      0.916291
easy: 0.015152      0.916291
up: 0.025253      0.510826
train: 0.010101      0.916291
appropriate: 0.005051      1.609438
software: 0.010101      0.916291
present),: 0.005051      1.609438
learn.: 0.005051      1.609438
also: 0.015152      0.916291
scientists,: 0.005051      1.609438
engineers,: 0.005051      1.609438
from: 0.025253      0.510826
wide: 0.010101      0.916291
disciplines: 0.005051      1.609438
will: 0.010101      0.916291
come.: 0.005051      1.609438
not: 0.010101      0.916291
any: 0.020202      0.510826
you’ll: 0.005051      1.609438
hands: 0.005051      1.609438
follow: 0.005051      1.609438
In: 0.020202      0.510826
covering: 0.010101      1.609438
part: 0.005051      1.609438
enough: 0.005051      1.609438
they: 0.010101      0.916291
literature.: 0.005051      1.609438
said,: 0.005051      1.609438
performing: 0.005051      1.609438
objects: 0.005051      1.609438
illustrative: 0.005051      1.609438
examples.: 0.005051      1.609438
over: 0.015152      0.510826
trained: 0.005051      1.609438
simplicity.: 0.005051      1.609438
practices,: 0.005051      1.609438
familiar: 0.010101      1.609438
which: 0.005051      1.609438
automatically: 0.010101      0.916291
forward: 0.005051      1.609438
user: 0.005051      1.609438
pretend: 0.005051      1.609438
those: 0.020202      0.510826
don’t: 0.015152      0.916291
fits: 0.005051      1.609438
tools.: 0.005051      1.609438
aims: 0.005051      1.609438
same: 0.005051      1.609438
images: 0.005051      1.609438
handwritten: 0.005051      1.609438
digit,: 0.005051      1.609438
could: 0.005051      1.609438
hand,: 0.005051      1.609438
target: 0.005051      1.609438
isn’t: 0.005051      1.609438
ability: 0.005051      1.609438
ingest: 0.005051      1.609438
what: 0.010101      0.916291
operating: 0.005051      1.609438
fact: 0.010101      0.916291
function: 0.005051      1.609438
byte: 0.005051      1.609438
operations): 0.005051      1.609438
pure: 0.005051      1.609438
directly: 0.005051      1.609438
another: 0.005051      1.609438
wrong: 0.005051      1.609438
states: 0.005051      1.609438
well: 0.005051      1.609438
standard: 0.005051      1.609438
flow: 0.005051      1.609438
they’re: 0.005051      1.609438
implemented: 0.005051      1.609438
Next,: 0.005051      1.609438
between: 0.005051      1.609438
deferred: 0.005051      1.609438
concepts.: 0.005051      1.609438
lays: 0.005051      1.609438
is: 0.085859      0.000000
programs: 0.005051      1.609438
use: 0.020202      0.223144
release,: 0.005051      1.609438
tools: 0.025253      0.223144
laundry: 0.005051      1.609438
investigation: 0.005051      1.609438
Tensors: 0.005051      1.609438
(assuming: 0.005051      1.609438
hardware: 0.005051      1.609438
processes: 0.005051      1.609438
work.: 0.005051      1.609438
last: 0.005051      1.609438
stress: 0.005051      1.609438
applications,: 0.005051      1.609438
than: 0.010101      0.916291
way: 0.005051      1.609438
step: 0.010101      0.916291
projects: 0.005051      1.609438
Willingness: 0.005051      1.609438
huge: 0.005051      1.609438
tiny: 0.005051      1.609438
using: 0.010101      0.916291
motivating: 0.005051      1.609438
ground: 0.005051      1.609438
related: 0.005051      1.609438
repository,: 0.005051      1.609438
carry: 0.005051      1.609438
identifying: 0.005051      1.609438
training: 0.015152      0.916291
amounts: 0.005051      1.609438
perform: 0.010101      0.916291
presence: 0.005051      1.609438
look: 0.010101      0.916291
why: 0.005051      1.609438
recommend: 0.005051      1.609438
best: 0.005051      1.609438
developers: 0.010101      0.916291
Tensor: 0.010101      1.609438
class: 0.015152      0.916291
computation: 0.015152      0.916291
suitable: 0.005051      1.609438
backward: 0.005051      1.609438
relevant: 0.010101      0.916291
until: 0.005051      1.609438
revolution: 0.005051      1.609438
provide: 0.005051      1.609438
where: 0.005051      1.609438
Until: 0.005051      1.609438
late: 0.005051      1.609438
2000s,: 0.005051      1.609438
systems: 0.005051      1.609438
relied: 0.005051      1.609438
Features: 0.005051      1.609438
classifier,: 0.005051      1.609438
correct: 0.010101      1.609438
data.: 0.010101      0.916291
representations: 0.025253      1.609438
digits,: 0.005051      1.609438
raw: 0.005051      1.609438
task: 0.005051      1.609438
pairs: 0.005051      1.609438
labels.: 0.005051      1.609438
say: 0.005051      1.609438
learning;: 0.005051      1.609438
inject: 0.005051      1.609438
extract: 0.005051      1.609438
basis: 0.005051      1.609438
these: 0.015152      0.916291
perspective.: 0.005051      1.609438
code.: 0.005051      1.609438
expression: 0.005051      1.609438
static: 0.010101      1.609438
graph: 0.015152      1.609438
basic: 0.005051      1.609438
(such: 0.005051      1.609438
performance: 0.005051      1.609438
reasons).: 0.005051      1.609438
difficult,: 0.005051      1.609438
lack: 0.005051      1.609438
specificity: 0.005051      1.609438
(Python: 0.005051      1.609438
differences: 0.005051      1.609438
regarding: 0.005051      1.609438
terminology: 0.005051      1.609438
relationships: 0.010101      1.609438
groundwork: 0.005051      1.609438
PyTorch: 0.055556      0.223144
a: 0.186869      0.000000
flexibility: 0.005051      1.609438
allows: 0.010101      0.916291
models: 0.010101      0.916291
This: 0.010101      0.916291
found: 0.005051      1.609438
early: 0.005051      1.609438
community,: 0.005051      1.609438
since: 0.005051      1.609438
library’s: 0.005051      1.609438
NumPy: 0.010101      0.916291
list: 0.005051      1.609438
get: 0.015152      0.916291
distributed: 0.005051      1.609438
efficient: 0.005051      1.609438
extensive: 0.005051      1.609438
programming,: 0.005051      1.609438
tool: 0.005051      1.609438
usable: 0.005051      1.609438
real-world,: 0.005051      1.609438
should: 0.010101      1.609438
Whether: 0.005051      1.609438
practitioners: 0.015152      0.510826
To: 0.015152      0.510826
need: 0.030303      0.510826
Some: 0.005051      1.609438
experience: 0.005051      1.609438
Python—We’re: 0.005051      1.609438
going: 0.005051      1.609438
pull: 0.005051      1.609438
on: 0.055556      0.510826
much: 0.010101      0.916291
learn: 0.005051      1.609438
along: 0.005051      1.609438
Deep: 0.010101      0.916291
smaller-scope: 0.005051      1.609438
aim: 0.005051      1.609438
problems: 0.005051      1.609438
explore: 0.005051      1.609438
great: 0.005051      1.609438
hosted: 0.005051      1.609438
Why: 0.005051      1.609438
tasks—such: 0.005051      1.609438
strategy: 0.005051      1.609438
cluttered: 0.005051      1.609438
scenes—by: 0.005051      1.609438
reasonable: 0.005051      1.609438
You: 0.005051      1.609438
inputs.: 0.005051      1.609438
reasons: 0.005051      1.609438
find: 0.005051      1.609438
extend,: 0.005051      1.609438
Pythonic,: 0.005051      1.609438
caveats: 0.005051      1.609438
users: 0.005051      1.609438
GPU: 0.005051      1.609438
makes: 0.015152      0.510826
calculating: 0.005051      1.609438
API: 0.005051      1.609438
such: 0.015152      0.916291
mostly: 0.005051      1.609438
learning”: 0.005051      1.609438
numerical: 0.005051      1.609438
outcomes: 0.005051      1.609438
come: 0.010101      1.609438
edges: 0.005051      1.609438
then: 0.005051      1.609438
classifier: 0.005051      1.609438
given: 0.005051      1.609438
directions.: 0.005051      1.609438
enclosed: 0.005051      1.609438
zero,: 0.005051      1.609438
loopy: 0.005051      1.609438
finding: 0.005051      1.609438
iteratively: 0.005051      1.609438
place: 0.010101      0.916291
system.: 0.005051      1.609438
examples,: 0.005051      1.609438
Often,: 0.005051      1.609438
better: 0.005051      1.609438
handcrafted!: 0.005051      1.609438
squaring: 0.005051      1.609438
usually: 0.010101      1.609438
code: 0.005051      1.609438
debugging: 0.010101      1.609438
went: 0.005051      1.609438
top: 0.005051      1.609438
concrete: 0.005051      1.609438
won’t: 0.005051      1.609438
how: 0.005051      1.609438
